timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1731425006324,7,HTTP Request,200,,Users 1-11,text,true,,4221,271,24,24,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006324,4,HTTP Request-0,302,,Users 1-11,,true,,168,135,24,24,http://localhost:9494/VehicleRegistration,4,0,0
1731425006329,2,HTTP Request-1,200,,Users 1-11,text,true,,4053,136,24,24,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005782,550,HTTP Request,200,,Users 1-12,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,547,0,92
1731425005782,547,HTTP Request-0,302,,Users 1-12,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,547,0,92
1731425006329,3,HTTP Request-1,200,,Users 1-12,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,3,0,0
1731425005786,549,HTTP Request,200,,Users 1-25,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,544,0,88
1731425005786,544,HTTP Request-0,302,,Users 1-25,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,544,0,88
1731425006331,4,HTTP Request-1,200,,Users 1-25,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,4,0,0
1731425005803,534,HTTP Request,200,,Users 1-29,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,530,0,72
1731425005806,531,HTTP Request,200,,Users 1-30,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,529,0,70
1731425005803,530,HTTP Request-0,302,,Users 1-29,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,530,0,72
1731425005806,529,HTTP Request-0,302,,Users 1-30,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,529,0,70
1731425006333,4,HTTP Request-1,200,,Users 1-29,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006335,2,HTTP Request-1,200,,Users 1-30,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005773,566,HTTP Request,200,,Users 1-10,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,563,0,103
1731425005773,563,HTTP Request-0,302,,Users 1-10,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,563,0,103
1731425006336,3,HTTP Request-1,200,,Users 1-10,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,3,0,0
1731425006332,10,HTTP Request,200,,Users 1-12,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006332,4,HTTP Request-0,302,,Users 1-12,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,4,0,0
1731425006336,6,HTTP Request-1,200,,Users 1-12,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,6,0,0
1731425006339,3,HTTP Request,200,,Users 1-10,text,true,,4221,271,23,23,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006339,2,HTTP Request-0,302,,Users 1-10,,true,,168,135,23,23,http://localhost:9494/VehicleRegistration,2,0,0
1731425006341,1,HTTP Request-1,200,,Users 1-10,text,true,,4053,136,23,23,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006335,8,HTTP Request,200,,Users 1-25,text,true,,4221,271,21,21,http://localhost:9494/VehicleRegistration/,6,0,0
1731425006335,6,HTTP Request-0,302,,Users 1-25,,true,,168,135,21,21,http://localhost:9494/VehicleRegistration,6,0,0
1731425006341,2,HTTP Request-1,200,,Users 1-25,text,true,,4053,136,21,21,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006338,6,HTTP Request,200,,Users 1-30,text,true,,4221,271,20,20,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006338,1,HTTP Request-0,302,,Users 1-30,,true,,168,135,20,20,http://localhost:9494/VehicleRegistration,1,0,0
1731425006340,4,HTTP Request-1,200,,Users 1-30,text,true,,4053,136,20,20,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006338,7,HTTP Request,200,,Users 1-29,text,true,,4221,271,19,19,http://localhost:9494/VehicleRegistration/,3,0,0
1731425006338,3,HTTP Request-0,302,,Users 1-29,,true,,168,135,19,19,http://localhost:9494/VehicleRegistration,3,0,0
1731425006341,4,HTTP Request-1,200,,Users 1-29,text,true,,4053,136,19,19,http://localhost:9494/VehicleRegistration/,4,0,0
1731425005786,564,HTTP Request,200,,Users 1-4,text,true,,4221,271,18,18,http://localhost:9494/VehicleRegistration/,563,0,94
1731425005785,565,HTTP Request,200,,Users 1-23,text,true,,4221,271,18,18,http://localhost:9494/VehicleRegistration/,564,0,93
1731425005786,563,HTTP Request-0,302,,Users 1-4,,true,,168,135,18,18,http://localhost:9494/VehicleRegistration,563,0,94
1731425005785,564,HTTP Request-0,302,,Users 1-23,,true,,168,135,18,18,http://localhost:9494/VehicleRegistration,564,0,93
1731425006349,1,HTTP Request-1,200,,Users 1-4,text,true,,4053,136,18,18,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006349,1,HTTP Request-1,200,,Users 1-23,text,true,,4053,136,18,18,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006351,2,HTTP Request,200,,Users 1-4,text,true,,4221,271,18,18,http://localhost:9494/VehicleRegistration/,0,0,0
1731425006351,0,HTTP Request-0,302,,Users 1-4,,true,,168,135,18,18,http://localhost:9494/VehicleRegistration,0,0,0
1731425006352,1,HTTP Request-1,200,,Users 1-4,text,true,,4053,136,18,18,http://localhost:9494/VehicleRegistration/,1,0,0
1731425005775,578,HTTP Request,200,,Users 1-26,text,true,,4221,271,18,18,http://localhost:9494/VehicleRegistration/,576,0,104
1731425005775,576,HTTP Request-0,302,,Users 1-26,,true,,168,135,18,18,http://localhost:9494/VehicleRegistration,576,0,104
1731425006352,1,HTTP Request-1,200,,Users 1-26,text,true,,4053,136,18,18,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006351,5,HTTP Request,200,,Users 1-23,text,true,,4221,271,17,17,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006351,4,HTTP Request-0,302,,Users 1-23,,true,,168,135,17,17,http://localhost:9494/VehicleRegistration,4,0,0
1731425006355,1,HTTP Request-1,200,,Users 1-23,text,true,,4053,136,17,17,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006354,4,HTTP Request,200,,Users 1-26,text,true,,4221,271,16,16,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006354,1,HTTP Request-0,302,,Users 1-26,,true,,168,135,16,16,http://localhost:9494/VehicleRegistration,1,0,0
1731425006355,3,HTTP Request-1,200,,Users 1-26,text,true,,4053,136,16,16,http://localhost:9494/VehicleRegistration/,3,0,0
1731425005776,587,HTTP Request,200,,Users 1-8,text,true,,4221,271,15,15,http://localhost:9494/VehicleRegistration/,585,0,105
1731425005776,585,HTTP Request-0,302,,Users 1-8,,true,,168,135,15,15,http://localhost:9494/VehicleRegistration,585,0,105
1731425006361,2,HTTP Request-1,200,,Users 1-8,text,true,,4053,136,15,15,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005773,591,HTTP Request,200,,Users 1-14,text,true,,4221,271,15,15,http://localhost:9494/VehicleRegistration/,588,0,75
1731425005773,588,HTTP Request-0,302,,Users 1-14,,true,,168,135,15,15,http://localhost:9494/VehicleRegistration,588,0,75
1731425006361,3,HTTP Request-1,200,,Users 1-14,text,true,,4053,136,15,15,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005781,583,HTTP Request,200,,Users 1-2,text,true,,4221,271,15,15,http://localhost:9494/VehicleRegistration/,582,0,101
1731425005781,582,HTTP Request-0,302,,Users 1-2,,true,,168,135,15,15,http://localhost:9494/VehicleRegistration,582,0,101
1731425006363,1,HTTP Request-1,200,,Users 1-2,text,true,,4053,136,15,15,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006363,2,HTTP Request,200,,Users 1-8,text,true,,4221,271,15,15,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006363,1,HTTP Request-0,302,,Users 1-8,,true,,168,135,15,15,http://localhost:9494/VehicleRegistration,1,0,0
1731425006364,1,HTTP Request-1,200,,Users 1-8,text,true,,4053,136,15,15,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006364,3,HTTP Request,200,,Users 1-14,text,true,,4221,271,14,14,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006364,1,HTTP Request-0,302,,Users 1-14,,true,,168,135,14,14,http://localhost:9494/VehicleRegistration,1,0,0
1731425006365,2,HTTP Request-1,200,,Users 1-14,text,true,,4053,136,14,14,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006364,4,HTTP Request,200,,Users 1-2,text,true,,4221,271,14,14,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006364,2,HTTP Request-0,302,,Users 1-2,,true,,168,135,14,14,http://localhost:9494/VehicleRegistration,2,0,0
1731425006366,2,HTTP Request-1,200,,Users 1-2,text,true,,4053,136,14,14,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005892,478,HTTP Request,200,,Users 1-35,text,true,,4221,271,12,12,http://localhost:9494/VehicleRegistration/,15,0,6
1731425005788,582,HTTP Request,200,,Users 1-18,text,true,,4221,271,12,12,http://localhost:9494/VehicleRegistration/,118,0,64
1731425005892,28,HTTP Request-0,302,,Users 1-35,,true,,168,135,12,12,http://localhost:9494/VehicleRegistration,15,0,6
1731425005788,132,HTTP Request-0,302,,Users 1-18,,true,,168,135,12,12,http://localhost:9494/VehicleRegistration,118,0,64
1731425005929,441,HTTP Request-1,200,,Users 1-35,text,true,,4053,136,12,12,http://localhost:9494/VehicleRegistration/,441,0,0
1731425005926,444,HTTP Request-1,200,,Users 1-18,text,true,,4053,136,12,12,http://localhost:9494/VehicleRegistration/,444,0,0
1731425005773,597,HTTP Request,200,,Users 1-7,text,true,,4221,271,12,12,http://localhost:9494/VehicleRegistration/,132,0,85
1731425005773,147,HTTP Request-0,302,,Users 1-7,,true,,168,135,12,12,http://localhost:9494/VehicleRegistration,132,0,85
1731425005925,445,HTTP Request-1,200,,Users 1-7,text,true,,4053,136,12,12,http://localhost:9494/VehicleRegistration/,445,0,0
1731425006370,7,HTTP Request,200,,Users 1-35,text,true,,4221,271,12,12,http://localhost:9494/VehicleRegistration/,5,0,0
1731425006370,5,HTTP Request-0,302,,Users 1-35,,true,,168,135,12,12,http://localhost:9494/VehicleRegistration,5,0,0
1731425006375,2,HTTP Request-1,200,,Users 1-35,text,true,,4053,136,12,12,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006371,8,HTTP Request,200,,Users 1-7,text,true,,4221,271,11,11,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006371,2,HTTP Request-0,302,,Users 1-7,,true,,168,135,11,11,http://localhost:9494/VehicleRegistration,2,0,0
1731425006374,5,HTTP Request-1,200,,Users 1-7,text,true,,4053,136,11,11,http://localhost:9494/VehicleRegistration/,5,0,0
1731425005916,465,HTTP Request,200,,Users 1-37,text,true,,4221,271,10,10,http://localhost:9494/VehicleRegistration/,464,0,4
1731425005916,464,HTTP Request-0,302,,Users 1-37,,true,,168,135,10,10,http://localhost:9494/VehicleRegistration,464,0,4
1731425006380,1,HTTP Request-1,200,,Users 1-37,text,true,,4053,136,10,10,http://localhost:9494/VehicleRegistration/,1,0,0
1731425005940,442,HTTP Request,200,,Users 1-34,text,true,,4221,271,10,10,http://localhost:9494/VehicleRegistration/,3,0,0
1731425005940,3,HTTP Request-0,302,,Users 1-34,,true,,168,135,10,10,http://localhost:9494/VehicleRegistration,3,0,0
1731425005944,438,HTTP Request-1,200,,Users 1-34,text,true,,4053,136,10,10,http://localhost:9494/VehicleRegistration/,438,0,0
1731425006382,9,HTTP Request,200,,Users 1-37,text,true,,4221,271,9,9,http://localhost:9494/VehicleRegistration/,3,0,0
1731425006382,3,HTTP Request-0,302,,Users 1-37,,true,,168,135,9,9,http://localhost:9494/VehicleRegistration,3,0,0
1731425006385,6,HTTP Request-1,200,,Users 1-37,text,true,,4053,136,9,9,http://localhost:9494/VehicleRegistration/,6,0,0
1731425006167,225,HTTP Request,200,,Users 1-63,text,true,,4221,271,8,8,http://localhost:9494/VehicleRegistration/,81,0,1
1731425006167,81,HTTP Request-0,302,,Users 1-63,,true,,168,135,8,8,http://localhost:9494/VehicleRegistration,81,0,1
1731425006248,144,HTTP Request-1,200,,Users 1-63,text,true,,4053,136,8,8,http://localhost:9494/VehicleRegistration/,144,0,0
1731425006370,25,HTTP Request,200,,Users 1-18,text,true,,4221,271,8,8,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006370,2,HTTP Request-0,302,,Users 1-18,,true,,168,135,8,8,http://localhost:9494/VehicleRegistration,2,0,0
1731425006372,23,HTTP Request-1,200,,Users 1-18,text,true,,4053,136,8,8,http://localhost:9494/VehicleRegistration/,23,0,0
1731425006393,4,HTTP Request,200,,Users 1-63,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006393,1,HTTP Request-0,302,,Users 1-63,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006394,3,HTTP Request-1,200,,Users 1-63,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,3,0,0
1731425005821,578,HTTP Request,200,,Users 1-33,text,true,,4221,271,6,6,http://localhost:9494/VehicleRegistration/,576,0,61
1731425005821,576,HTTP Request-0,302,,Users 1-33,,true,,168,135,6,6,http://localhost:9494/VehicleRegistration,576,0,61
1731425006397,2,HTTP Request-1,200,,Users 1-33,text,true,,4053,136,6,6,http://localhost:9494/VehicleRegistration/,2,0,0
1731425005783,616,HTTP Request,200,,Users 1-13,text,true,,4221,271,6,6,http://localhost:9494/VehicleRegistration/,584,0,66
1731425005783,584,HTTP Request-0,302,,Users 1-13,,true,,168,135,6,6,http://localhost:9494/VehicleRegistration,584,0,66
1731425006367,32,HTTP Request-1,200,,Users 1-13,text,true,,4053,136,6,6,http://localhost:9494/VehicleRegistration/,32,0,0
1731425006399,3,HTTP Request,200,,Users 1-33,text,true,,4221,271,6,6,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006399,2,HTTP Request-0,302,,Users 1-33,,true,,168,135,6,6,http://localhost:9494/VehicleRegistration,2,0,0
1731425006401,1,HTTP Request-1,200,,Users 1-33,text,true,,4053,136,6,6,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006400,5,HTTP Request,200,,Users 1-13,text,true,,4221,271,5,5,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006400,1,HTTP Request-0,302,,Users 1-13,,true,,168,135,5,5,http://localhost:9494/VehicleRegistration,1,0,0
1731425006401,4,HTTP Request-1,200,,Users 1-13,text,true,,4053,136,5,5,http://localhost:9494/VehicleRegistration/,4,0,0
1731425006413,4,HTTP Request,200,,Users 1-69,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,3,0,2
1731425006413,3,HTTP Request-0,302,,Users 1-69,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,3,0,2
1731425006416,1,HTTP Request-1,200,,Users 1-69,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006418,2,HTTP Request,200,,Users 1-69,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006418,1,HTTP Request-0,302,,Users 1-69,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006419,1,HTTP Request-1,200,,Users 1-69,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006418,3,HTTP Request,200,,Users 1-71,text,true,,4221,271,6,6,http://localhost:9494/VehicleRegistration/,2,0,1
1731425006418,2,HTTP Request-0,302,,Users 1-71,,true,,168,135,6,6,http://localhost:9494/VehicleRegistration,2,0,1
1731425006420,1,HTTP Request-1,200,,Users 1-71,text,true,,4053,136,6,6,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006418,5,HTTP Request,200,,Users 1-70,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,3,0,1
1731425006418,3,HTTP Request-0,302,,Users 1-70,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,3,0,1
1731425006422,1,HTTP Request-1,200,,Users 1-70,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006422,2,HTTP Request,200,,Users 1-71,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006422,1,HTTP Request-0,302,,Users 1-71,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006423,1,HTTP Request-1,200,,Users 1-71,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006423,4,HTTP Request,200,,Users 1-72,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,2,0,1
1731425006423,2,HTTP Request-0,302,,Users 1-72,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,2,0,1
1731425006425,2,HTTP Request-1,200,,Users 1-72,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006426,2,HTTP Request,200,,Users 1-70,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006426,1,HTTP Request-0,302,,Users 1-70,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006427,1,HTTP Request-1,200,,Users 1-70,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006427,2,HTTP Request,200,,Users 1-72,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006427,1,HTTP Request-0,302,,Users 1-72,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006428,1,HTTP Request-1,200,,Users 1-72,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006428,3,HTTP Request,200,,Users 1-73,text,true,,4221,271,5,5,http://localhost:9494/VehicleRegistration/,2,0,1
1731425006428,2,HTTP Request-0,302,,Users 1-73,,true,,168,135,5,5,http://localhost:9494/VehicleRegistration,2,0,1
1731425006430,1,HTTP Request-1,200,,Users 1-73,text,true,,4053,136,5,5,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006431,3,HTTP Request,200,,Users 1-73,text,true,,4221,271,6,6,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006431,1,HTTP Request-0,302,,Users 1-73,,true,,168,135,6,6,http://localhost:9494/VehicleRegistration,1,0,0
1731425006433,1,HTTP Request-1,200,,Users 1-73,text,true,,4053,136,6,6,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006433,5,HTTP Request,200,,Users 1-74,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,3,0,2
1731425006433,3,HTTP Request-0,302,,Users 1-74,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,3,0,2
1731425006436,2,HTTP Request-1,200,,Users 1-74,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,2,0,0
1731425006438,3,HTTP Request,200,,Users 1-74,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006438,1,HTTP Request-0,302,,Users 1-74,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
1731425006440,1,HTTP Request-1,200,,Users 1-74,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006436,7,HTTP Request,200,,Users 1-75,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,4,0,1
1731425006436,4,HTTP Request-0,302,,Users 1-75,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,4,0,1
1731425006440,3,HTTP Request-1,200,,Users 1-75,text,true,,4053,136,7,7,http://localhost:9494/VehicleRegistration/,3,0,0
1731425006444,3,HTTP Request,200,,Users 1-75,text,true,,4221,271,7,7,http://localhost:9494/VehicleRegistration/,1,0,0
1731425006444,1,HTTP Request-0,302,,Users 1-75,,true,,168,135,7,7,http://localhost:9494/VehicleRegistration,1,0,0
